age,churn,contract,country,customer_id,dependents,deviceprotection,discount_offered,gender,internetservice,last_activity,monthlycharges,multiplelines,onlinebackup,onlinesecurity,paperlessbilling,partner,paymentmethod,phoneservice,product_category,purchase_amount,region,satisfaction_score,seniorcitizen,streamingmovies,streamingtv,support_tickets_raised,techsupport,tenure,totalcharges,transaction_date,transaction_id,user_name,industry
59,1.0,,Australia,ECOM_12,,,,Female,,,109.01,,,,,,Credit Card,,Beauty,363.02,,,,,,,,26,,2024-02-09,49143,Sophia Allen,Ecommerce
36,1.0,,France,ECOM_78,,,,Female,,,52.3,,,,,,UPI,,Books,875.59,,,,,,,,47,,2024-02-16,17943,Emma Lewis,Ecommerce
54,1.0,,Germany,ECOM_21,,,,Male,,,45.68,,,,,,Net Banking,,Sports,188.45,,,,,,,,33,,2024-09-16,5957,Noah Allen,Ecommerce
53,0.0,,Australia,ECOM_71,,,,Male,,,99.18,,,,,,PayPal,,Sports,853.76,,,,,,,,53,,2024-09-06,43539,Elijah Rodriguez,Ecommerce
67,0.0,,USA,ECOM_5,,,,Female,,,105.79,,,,,,Debit Card,,Books,133.22,,,,,,,,5,,2023-05-31,25335,Ava Harris,Ecommerce
42,1.0,,Germany,ECOM_50,,,,Male,,,46.05,,,,,,UPI,,Grocery,954.79,,,,,,,,38,,2023-07-13,1760,Liam Lewis,Ecommerce
33,0.0,,Brazil,ECOM_90,,,,Male,,,69.6,,,,,,Credit Card,,Sports,35.82,,,,,,,,16,,2024-12-14,8373,Elijah Hall,Ecommerce
38,0.0,,Germany,ECOM_69,,,,Female,,,51.87,,,,,,Debit Card,,Books,136.38,,,,,,,,14,,2024-02-22,41093,Olivia Thompson,Ecommerce
67,1.0,,USA,ECOM_89,,,,Female,,,43.0,,,,,,Cash on Delivery,,Clothing,444.91,,,,,,,,42,,2023-09-30,37409,Sophia Rodriguez,Ecommerce
37,1.0,,Australia,ECOM_77,,,,Female,,,21.22,,,,,,PayPal,,Sports,59.76,,,,,,,,35,,2024-03-11,9276,Sophia Clark,Ecommerce
18,0.0,,Japan,ECOM_10,,,,Male,,,106.51,,,,,,Credit Card,,Toys,927.91,,,,,,,,67,,2024-05-31,25375,Liam Allen,Ecommerce
60,0.0,,India,ECOM_27,,,,Female,,,46.64,,,,,,Credit Card,,Electronics,611.51,,,,,,,,50,,2024-02-07,32594,Emma White,Ecommerce
47,1.0,,Germany,ECOM_28,,,,Male,,,89.22,,,,,,Debit Card,,Beauty,93.6,,,,,,,,3,,2024-08-24,16243,Liam Thompson,Ecommerce
47,1.0,,USA,ECOM_2,,,,Female,,,79.55,,,,,,Credit Card,,Toys,589.98,,,,,,,,56,,2023-09-29,18412,Sophia Hall,Ecommerce
44,0.0,,India,ECOM_6,,,,Male,,,49.89,,,,,,Debit Card,,Grocery,644.91,,,,,,,,10,,2025-01-04,16854,Elijah Harris,Ecommerce
41,0.0,,Germany,ECOM_72,,,,Female,,,45.44,,,,,,Debit Card,,Beauty,256.1,,,,,,,,69,,2024-04-08,16480,Olivia Clark,Ecommerce
23,1.0,,Germany,ECOM_14,,,,Female,,,95.7,,,,,,Credit Card,,Home & Kitchen,457.8,,,,,,,,8,,2024-01-04,17981,Sophia Anderson,Ecommerce
57,0.0,,Australia,ECOM_9,,,,Male,,,71.41,,,,,,UPI,,Sports,769.86,,,,,,,,8,,2024-12-26,8597,Liam Harris,Ecommerce
62,1.0,,USA,ECOM_72,,,,Female,,,56.89,,,,,,Net Banking,,Beauty,390.71,,,,,,,,64,,2023-05-08,39153,Olivia Clark,Ecommerce
23,0.0,,USA,ECOM_28,,,,Male,,,36.32,,,,,,Debit Card,,Grocery,503.72,,,,,,,,61,,2024-04-29,6985,Liam Thompson,Ecommerce
41,1.0,,Japan,ECOM_99,,,,Male,,,68.97,,,,,,UPI,,Sports,347.88,,,,,,,,58,,2023-12-07,47934,Oliver Rodriguez,Ecommerce
48,0.0,,France,ECOM_31,,,,Male,,,70.44,,,,,,UPI,,Beauty,594.98,,,,,,,,34,,2024-05-11,26860,James Lewis,Ecommerce
65,1.0,,Brazil,ECOM_84,,,,Female,,,94.32,,,,,,PayPal,,Home & Kitchen,657.29,,,,,,,,38,,2024-10-18,3162,Olivia Anderson,Ecommerce
30,1.0,,Brazil,ECOM_1,,,,Female,,,42.19,,,,,,Net Banking,,Electronics,332.28,,,,,,,,16,,2023-12-17,22978,Ava Hall,Ecommerce
42,1.0,,UK,ECOM_100,,,,Female,,,22.09,,,,,,Debit Card,,Toys,593.9,,,,,,,,49,,2024-12-12,49881,Olivia Walker,Ecommerce
19,0.0,,Australia,ECOM_6,,,,Male,,,61.34,,,,,,UPI,,Home & Kitchen,354.2,,,,,,,,41,,2024-01-28,27579,Elijah Harris,Ecommerce
25,1.0,,Germany,ECOM_19,,,,Male,,,33.97,,,,,,Net Banking,,Home & Kitchen,791.78,,,,,,,,4,,2024-05-24,15289,James Thompson,Ecommerce
69,0.0,,Australia,ECOM_23,,,,Female,,,70.0,,,,,,Credit Card,,Electronics,171.77,,,,,,,,32,,2023-05-02,30211,Ava Allen,Ecommerce
67,1.0,,Canada,ECOM_23,,,,Female,,,33.14,,,,,,UPI,,Beauty,692.55,,,,,,,,28,,2025-01-09,24377,Ava Allen,Ecommerce
40,0.0,,Brazil,ECOM_74,,,,Male,,,50.42,,,,,,UPI,,Clothing,945.81,,,,,,,,41,,2023-08-15,447,James Harris,Ecommerce
61,1.0,,Japan,ECOM_3,,,,Male,,,75.54,,,,,,Cash on Delivery,,Sports,877.04,,,,,,,,48,,2023-05-23,30916,Elijah Thompson,Ecommerce
67,0.0,,France,ECOM_59,,,,Male,,,39.4,,,,,,PayPal,,Electronics,303.87,,,,,,,,23,,2024-02-23,19783,Oliver Hall,Ecommerce
34,0.0,,Australia,ECOM_13,,,,Female,,,27.42,,,,,,Debit Card,,Toys,432.73,,,,,,,,25,,2024-10-01,30193,Sophia Harris,Ecommerce
20,1.0,,Germany,ECOM_41,,,,Male,,,46.11,,,,,,UPI,,Grocery,592.36,,,,,,,,20,,2024-07-02,18417,Liam Hall,Ecommerce
34,1.0,,Mexico,ECOM_41,,,,Male,,,100.59,,,,,,PayPal,,Grocery,937.56,,,,,,,,57,,2024-10-29,2727,Liam Hall,Ecommerce
42,1.0,,Germany,ECOM_34,,,,Male,,,20.27,,,,,,Credit Card,,Grocery,444.38,,,,,,,,26,,2024-01-02,11007,Noah Hall,Ecommerce
31,1.0,,Australia,ECOM_26,,,,Male,,,84.91,,,,,,UPI,,Sports,177.88,,,,,,,,31,,2024-02-04,26959,Noah Harris,Ecommerce
48,0.0,,Japan,ECOM_92,,,,Female,,,48.48,,,,,,Credit Card,,Beauty,18.82,,,,,,,,24,,2024-01-26,45527,Emma Rodriguez,Ecommerce
66,1.0,,India,ECOM_88,,,,Male,,,27.93,,,,,,Net Banking,,Clothing,82.6,,,,,,,,41,,2024-11-14,43476,James Anderson,Ecommerce
56,1.0,,Japan,ECOM_19,,,,Male,,,92.93,,,,,,PayPal,,Books,542.36,,,,,,,,30,,2023-08-14,3361,James Thompson,Ecommerce
19,1.0,,Canada,ECOM_87,,,,Male,,,45.93,,,,,,PayPal,,Beauty,522.69,,,,,,,,39,,2023-08-20,46528,Oliver White,Ecommerce
18,1.0,,Brazil,ECOM_22,,,,Male,,,33.7,,,,,,Net Banking,,Grocery,164.51,,,,,,,,49,,2023-06-22,24381,Noah White,Ecommerce
63,1.0,,Germany,ECOM_82,,,,Male,,,64.34,,,,,,Cash on Delivery,,Electronics,46.58,,,,,,,,62,,2024-06-22,46046,Oliver Walker,Ecommerce
43,0.0,,France,ECOM_72,,,,Female,,,68.23,,,,,,UPI,,Clothing,946.84,,,,,,,,30,,2023-10-11,4240,Olivia Clark,Ecommerce
47,0.0,,India,ECOM_100,,,,Female,,,42.71,,,,,,PayPal,,Sports,123.76,,,,,,,,35,,2023-12-09,20732,Olivia Walker,Ecommerce
22,1.0,,Mexico,ECOM_63,,,,Male,,,107.91,,,,,,Cash on Delivery,,Clothing,607.14,,,,,,,,33,,2023-03-09,11558,James White,Ecommerce
18,0.0,,USA,ECOM_77,,,,Female,,,67.48,,,,,,Debit Card,,Sports,587.03,,,,,,,,47,,2023-07-08,34995,Sophia Clark,Ecommerce
22,1.0,,France,ECOM_41,,,,Male,,,90.81,,,,,,Credit Card,,Electronics,864.26,,,,,,,,32,,2024-08-28,43908,Liam Hall,Ecommerce
21,0.0,,Australia,ECOM_69,,,,Female,,,85.65,,,,,,Debit Card,,Electronics,100.19,,,,,,,,27,,2023-03-26,5844,Olivia Thompson,Ecommerce
22,1.0,,Mexico,ECOM_26,,,,Male,,,40.94,,,,,,Net Banking,,Books,446.86,,,,,,,,7,,2024-05-25,906,Noah Harris,Ecommerce
56,0.0,,India,ECOM_43,,,,Female,,,99.75,,,,,,Net Banking,,Books,815.02,,,,,,,,54,,2023-03-21,355,Ava Anderson,Ecommerce
61,0.0,,India,ECOM_76,,,,Female,,,108.94,,,,,,Credit Card,,Books,266.37,,,,,,,,39,,2024-07-31,4132,Ava Walker,Ecommerce
37,0.0,,Australia,ECOM_51,,,,Female,,,34.26,,,,,,Cash on Delivery,,Toys,64.75,,,,,,,,34,,2023-04-22,15121,Emma Anderson,Ecommerce
18,0.0,,Brazil,ECOM_17,,,,Female,,,86.94,,,,,,Debit Card,,Beauty,608.01,,,,,,,,69,,2025-02-23,36975,Olivia Harris,Ecommerce
49,1.0,,Australia,ECOM_83,,,,Female,,,56.36,,,,,,Net Banking,,Sports,421.92,,,,,,,,53,,2024-04-20,31747,Emma Thompson,Ecommerce
34,1.0,,France,ECOM_25,,,,Female,,,29.18,,,,,,Credit Card,,Clothing,828.34,,,,,,,,56,,2024-02-09,13693,Sophia Lewis,Ecommerce
70,0.0,,Germany,ECOM_94,,,,Female,,,23.23,,,,,,Credit Card,,Books,989.63,,,,,,,,55,,2023-12-27,5944,Olivia White,Ecommerce
68,0.0,,UK,ECOM_10,,,,Male,,,26.28,,,,,,PayPal,,Clothing,242.69,,,,,,,,61,,2024-01-18,39686,Liam Allen,Ecommerce
60,1.0,,Canada,ECOM_42,,,,Male,,,61.45,,,,,,PayPal,,Grocery,595.96,,,,,,,,35,,2024-10-30,12973,Noah Clark,Ecommerce
39,1.0,,UK,ECOM_1,,,,Female,,,20.29,,,,,,Credit Card,,Sports,363.31,,,,,,,,11,,2024-09-27,19543,Ava Hall,Ecommerce
56,1.0,,UK,ECOM_86,,,,Male,,,85.23,,,,,,UPI,,Toys,804.55,,,,,,,,62,,2023-07-19,44924,James Walker,Ecommerce
31,1.0,,Canada,ECOM_95,,,,Female,,,87.44,,,,,,PayPal,,Clothing,714.47,,,,,,,,16,,2024-10-20,3807,Ava White,Ecommerce
43,0.0,,India,ECOM_47,,,,Female,,,85.45,,,,,,UPI,,Books,534.49,,,,,,,,64,,2025-02-02,48305,Sophia White,Ecommerce
55,0.0,,Brazil,ECOM_100,,,,Female,,,85.5,,,,,,Debit Card,,Sports,358.14,,,,,,,,49,,2024-05-01,32545,Olivia Walker,Ecommerce
19,1.0,,UK,ECOM_16,,,,Female,,,52.79,,,,,,Cash on Delivery,,Books,630.9,,,,,,,,58,,2025-02-01,15232,Emma Walker,Ecommerce
43,1.0,,Japan,ECOM_5,,,,Female,,,45.96,,,,,,PayPal,,Books,180.71,,,,,,,,58,,2024-05-17,36696,Ava Harris,Ecommerce
21,1.0,,UK,ECOM_95,,,,Female,,,20.81,,,,,,Cash on Delivery,,Sports,241.42,,,,,,,,55,,2024-08-10,13048,Ava White,Ecommerce
65,1.0,,Germany,ECOM_35,,,,Female,,,115.28,,,,,,PayPal,,Toys,635.49,,,,,,,,19,,2025-02-24,10776,Isabella Walker,Ecommerce
39,0.0,,UK,ECOM_96,,,,Male,,,97.59,,,,,,Debit Card,,Toys,563.25,,,,,,,,23,,2025-01-24,19275,James Rodriguez,Ecommerce
55,0.0,,Japan,ECOM_53,,,,Female,,,30.82,,,,,,Net Banking,,Books,130.51,,,,,,,,12,,2023-08-07,718,Ava Lewis,Ecommerce
39,0.0,,Brazil,ECOM_45,,,,Female,,,27.19,,,,,,PayPal,,Beauty,998.67,,,,,,,,49,,2024-07-31,24821,Ava Clark,Ecommerce
42,0.0,,India,ECOM_8,,,,Female,,,31.16,,,,,,Cash on Delivery,,Toys,26.66,,,,,,,,40,,2024-05-16,12010,Olivia Allen,Ecommerce
55,1.0,,India,ECOM_37,,,,Female,,,54.83,,,,,,Credit Card,,Electronics,851.68,,,,,,,,23,,2024-04-28,31117,Olivia Rodriguez,Ecommerce
23,0.0,,Japan,ECOM_67,,,,Female,,,39.19,,,,,,Credit Card,,Toys,559.36,,,,,,,,61,,2023-04-27,31823,Olivia Lewis,Ecommerce
45,0.0,,Brazil,ECOM_14,,,,Female,,,93.86,,,,,,Debit Card,,Grocery,652.52,,,,,,,,64,,2024-11-21,29734,Sophia Anderson,Ecommerce
36,0.0,,India,ECOM_43,,,,Female,,,59.87,,,,,,Credit Card,,Home & Kitchen,566.49,,,,,,,,5,,2025-02-09,27041,Ava Anderson,Ecommerce
26,1.0,,France,ECOM_26,,,,Male,,,35.57,,,,,,Cash on Delivery,,Grocery,154.72,,,,,,,,69,,2025-02-19,21947,Noah Harris,Ecommerce
50,0.0,,USA,ECOM_51,,,,Female,,,33.98,,,,,,PayPal,,Books,926.64,,,,,,,,14,,2024-02-17,31893,Emma Anderson,Ecommerce
62,1.0,,Mexico,ECOM_91,,,,Male,,,63.44,,,,,,Credit Card,,Sports,544.07,,,,,,,,57,,2024-03-09,41392,Oliver Lewis,Ecommerce
52,0.0,,USA,ECOM_95,,,,Female,,,96.14,,,,,,Credit Card,,Toys,602.95,,,,,,,,32,,2024-08-06,28683,Ava White,Ecommerce
52,1.0,,Australia,ECOM_18,,,,Male,,,77.52,,,,,,Debit Card,,Grocery,666.71,,,,,,,,28,,2024-01-15,16361,Noah Lewis,Ecommerce
47,0.0,,France,ECOM_1,,,,Female,,,80.46,,,,,,Cash on Delivery,,Grocery,97.76,,,,,,,,62,,2024-03-11,15103,Ava Hall,Ecommerce
70,0.0,,India,ECOM_22,,,,Male,,,92.45,,,,,,Credit Card,,Toys,266.9,,,,,,,,17,,2024-03-21,14241,Noah White,Ecommerce
50,0.0,,Canada,ECOM_19,,,,Male,,,51.41,,,,,,Debit Card,,Beauty,838.14,,,,,,,,11,,2023-07-11,39473,James Thompson,Ecommerce
37,0.0,,Japan,ECOM_13,,,,Female,,,63.61,,,,,,Credit Card,,Books,235.18,,,,,,,,37,,2024-12-09,29369,Sophia Harris,Ecommerce
54,0.0,,India,ECOM_39,,,,Male,,,39.03,,,,,,PayPal,,Clothing,235.58,,,,,,,,24,,2024-01-22,36669,Noah Walker,Ecommerce
38,1.0,,Australia,ECOM_20,,,,Female,,,44.08,,,,,,Net Banking,,Clothing,479.82,,,,,,,,34,,2024-12-26,37457,Emma Clark,Ecommerce
52,0.0,,Brazil,ECOM_93,,,,Female,,,36.56,,,,,,Net Banking,,Books,549.2,,,,,,,,30,,2024-03-25,7584,Isabella Thompson,Ecommerce
22,1.0,,France,ECOM_74,,,,Male,,,110.76,,,,,,UPI,,Home & Kitchen,966.0,,,,,,,,15,,2024-12-30,9157,James Harris,Ecommerce
20,0.0,,France,ECOM_48,,,,Female,,,85.42,,,,,,Debit Card,,Grocery,388.23,,,,,,,,26,,2024-02-28,8384,Isabella Harris,Ecommerce
32,0.0,,UK,ECOM_95,,,,Female,,,51.62,,,,,,Credit Card,,Grocery,777.95,,,,,,,,57,,2023-11-01,8340,Ava White,Ecommerce
52,1.0,,India,ECOM_49,,,,Male,,,112.63,,,,,,Debit Card,,Beauty,9.57,,,,,,,,59,,2024-09-01,47674,Liam Rodriguez,Ecommerce
66,0.0,,Canada,ECOM_39,,,,Male,,,52.22,,,,,,Debit Card,,Grocery,328.94,,,,,,,,56,,2024-10-24,30576,Noah Walker,Ecommerce
47,0.0,,Mexico,ECOM_47,,,,Female,,,78.94,,,,,,Debit Card,,Sports,8.34,,,,,,,,68,,2023-07-14,7504,Sophia White,Ecommerce
36,1.0,,India,ECOM_80,,,,Male,,,90.95,,,,,,Net Banking,,Clothing,43.73,,,,,,,,19,,2024-10-17,11409,James Allen,Ecommerce
27,0.0,,USA,ECOM_10,,,,Male,,,27.58,,,,,,Debit Card,,Beauty,787.79,,,,,,,,40,,2024-04-17,9919,Liam Allen,Ecommerce
53,0.0,,Australia,ECOM_63,,,,Male,,,117.71,,,,,,Debit Card,,Toys,878.35,,,,,,,,48,,2025-03-05,36659,James White,Ecommerce
38,1.0,,UK,ECOM_72,,,,Female,,,37.99,,,,,,Cash on Delivery,,Toys,189.46,,,,,,,,55,,2023-11-18,49077,Olivia Clark,Ecommerce
28,0.0,,Australia,ECOM_94,,,,Female,,,109.91,,,,,,PayPal,,Clothing,39.25,,,,,,,,56,,2023-08-24,12745,Olivia White,Ecommerce
56,0.0,,Australia,ECOM_57,,,,Female,,,118.59,,,,,,Net Banking,,Home & Kitchen,521.99,,,,,,,,59,,2024-04-13,45104,Isabella Hall,Ecommerce
35,1.0,,Canada,ECOM_75,,,,Male,,,84.01,,,,,,UPI,,Sports,50.23,,,,,,,,1,,2023-11-06,21441,Noah Anderson,Ecommerce
41,0.0,,Japan,ECOM_20,,,,Female,,,111.15,,,,,,UPI,,Electronics,721.0,,,,,,,,36,,2023-11-24,25466,Emma Clark,Ecommerce
25,0.0,,Brazil,ECOM_49,,,,Male,,,43.08,,,,,,UPI,,Clothing,73.76,,,,,,,,45,,2023-03-20,522,Liam Rodriguez,Ecommerce
50,0.0,,UK,ECOM_44,,,,Male,,,89.25,,,,,,Debit Card,,Electronics,471.51,,,,,,,,53,,2025-01-01,26013,Elijah Anderson,Ecommerce
41,0.0,,USA,ECOM_96,,,,Male,,,57.63,,,,,,Cash on Delivery,,Beauty,309.99,,,,,,,,26,,2025-03-06,30153,James Rodriguez,Ecommerce
33,0.0,,India,ECOM_12,,,,Female,,,102.36,,,,,,PayPal,,Sports,654.09,,,,,,,,28,,2023-09-10,2024,Sophia Allen,Ecommerce
59,0.0,,France,ECOM_41,,,,Male,,,103.5,,,,,,Debit Card,,Grocery,589.75,,,,,,,,10,,2023-08-28,34922,Liam Hall,Ecommerce
28,1.0,,UK,ECOM_35,,,,Female,,,111.98,,,,,,UPI,,Beauty,744.03,,,,,,,,15,,2024-05-06,49006,Isabella Walker,Ecommerce
49,1.0,,USA,ECOM_79,,,,Male,,,87.64,,,,,,Debit Card,,Grocery,880.22,,,,,,,,39,,2023-05-02,25824,Elijah Allen,Ecommerce
41,1.0,,India,ECOM_67,,,,Female,,,43.88,,,,,,Net Banking,,Clothing,239.39,,,,,,,,40,,2024-07-07,13671,Olivia Lewis,Ecommerce
27,0.0,,Canada,ECOM_96,,,,Male,,,61.98,,,,,,Net Banking,,Toys,962.98,,,,,,,,4,,2024-02-04,20447,James Rodriguez,Ecommerce
59,0.0,,Mexico,ECOM_50,,,,Male,,,35.15,,,,,,PayPal,,Electronics,846.23,,,,,,,,43,,2025-02-27,34196,Liam Lewis,Ecommerce
52,0.0,,Australia,ECOM_12,,,,Female,,,32.85,,,,,,Cash on Delivery,,Books,525.13,,,,,,,,3,,2023-03-25,28491,Sophia Allen,Ecommerce
20,0.0,,Japan,ECOM_66,,,,Female,,,42.67,,,,,,Credit Card,,Beauty,145.92,,,,,,,,39,,2024-03-17,9117,Emma Hall,Ecommerce
61,1.0,,USA,ECOM_95,,,,Female,,,71.43,,,,,,UPI,,Books,172.45,,,,,,,,56,,2023-10-03,14046,Ava White,Ecommerce
59,0.0,,Australia,ECOM_13,,,,Female,,,70.14,,,,,,UPI,,Home & Kitchen,867.04,,,,,,,,37,,2023-12-16,3150,Sophia Harris,Ecommerce
20,0.0,,Mexico,ECOM_64,,,,Male,,,26.53,,,,,,UPI,,Grocery,329.41,,,,,,,,11,,2023-04-17,8744,Elijah Walker,Ecommerce
38,1.0,,Mexico,ECOM_64,,,,Male,,,28.67,,,,,,PayPal,,Toys,668.83,,,,,,,,42,,2024-05-06,17664,Elijah Walker,Ecommerce
48,1.0,,India,ECOM_64,,,,Male,,,45.64,,,,,,Credit Card,,Books,687.21,,,,,,,,69,,2024-01-16,45222,Elijah Walker,Ecommerce
49,1.0,,Brazil,ECOM_27,,,,Female,,,46.97,,,,,,Cash on Delivery,,Toys,754.19,,,,,,,,46,,2023-09-07,24774,Emma White,Ecommerce
18,1.0,,Australia,ECOM_21,,,,Male,,,24.85,,,,,,UPI,,Books,482.07,,,,,,,,19,,2024-10-21,3424,Noah Allen,Ecommerce
55,0.0,,UK,ECOM_56,,,,Female,,,81.59,,,,,,Net Banking,,Electronics,850.01,,,,,,,,60,,2024-01-21,39538,Isabella Rodriguez,Ecommerce
38,1.0,,Japan,ECOM_27,,,,Female,,,50.94,,,,,,Credit Card,,Toys,602.23,,,,,,,,34,,2023-05-16,10704,Emma White,Ecommerce
60,1.0,,Mexico,ECOM_42,,,,Male,,,45.42,,,,,,Net Banking,,Toys,190.77,,,,,,,,34,,2023-10-31,5623,Noah Clark,Ecommerce
66,0.0,,Germany,ECOM_3,,,,Male,,,61.68,,,,,,Net Banking,,Books,48.43,,,,,,,,23,,2024-06-06,32382,Elijah Thompson,Ecommerce
45,0.0,,Brazil,ECOM_49,,,,Male,,,69.04,,,,,,Cash on Delivery,,Books,371.8,,,,,,,,61,,2024-12-15,5427,Liam Rodriguez,Ecommerce
47,0.0,,Brazil,ECOM_87,,,,Male,,,45.31,,,,,,Net Banking,,Toys,793.43,,,,,,,,30,,2024-09-25,47707,Oliver White,Ecommerce
27,1.0,,UK,ECOM_43,,,,Female,,,111.43,,,,,,Cash on Delivery,,Electronics,298.27,,,,,,,,33,,2023-08-04,38161,Ava Anderson,Ecommerce
41,1.0,,Canada,ECOM_36,,,,Female,,,116.11,,,,,,PayPal,,Home & Kitchen,290.1,,,,,,,,30,,2025-02-12,23214,Isabella Clark,Ecommerce
64,0.0,,Brazil,ECOM_91,,,,Male,,,105.14,,,,,,UPI,,Beauty,779.89,,,,,,,,38,,2024-05-15,34265,Oliver Lewis,Ecommerce
68,1.0,,Brazil,ECOM_95,,,,Female,,,86.85,,,,,,UPI,,Home & Kitchen,51.19,,,,,,,,46,,2024-02-26,6072,Ava White,Ecommerce
50,1.0,,Australia,ECOM_28,,,,Male,,,112.4,,,,,,Cash on Delivery,,Toys,66.45,,,,,,,,23,,2025-02-04,36869,Liam Thompson,Ecommerce
47,0.0,,Mexico,ECOM_21,,,,Male,,,27.51,,,,,,Cash on Delivery,,Clothing,285.16,,,,,,,,42,,2025-01-27,31036,Noah Allen,Ecommerce
24,1.0,,Canada,ECOM_26,,,,Male,,,68.55,,,,,,Debit Card,,Home & Kitchen,901.98,,,,,,,,14,,2025-02-07,7881,Noah Harris,Ecommerce
21,1.0,,Mexico,ECOM_13,,,,Female,,,46.64,,,,,,UPI,,Home & Kitchen,671.74,,,,,,,,4,,2024-04-13,31378,Sophia Harris,Ecommerce
64,1.0,,USA,ECOM_92,,,,Female,,,101.52,,,,,,Credit Card,,Grocery,298.53,,,,,,,,39,,2023-04-27,3693,Emma Rodriguez,Ecommerce
23,0.0,,Brazil,ECOM_83,,,,Female,,,108.81,,,,,,Cash on Delivery,,Toys,23.85,,,,,,,,38,,2024-08-29,48650,Emma Thompson,Ecommerce
59,1.0,,Brazil,ECOM_89,,,,Female,,,84.71,,,,,,PayPal,,Beauty,13.2,,,,,,,,48,,2023-06-28,21953,Sophia Rodriguez,Ecommerce
34,1.0,,Mexico,ECOM_99,,,,Male,,,44.18,,,,,,Credit Card,,Electronics,98.85,,,,,,,,68,,2024-11-26,38835,Oliver Rodriguez,Ecommerce
38,0.0,,UK,ECOM_65,,,,Female,,,57.28,,,,,,Debit Card,,Grocery,212.13,,,,,,,,32,,2024-01-28,43944,Emma Allen,Ecommerce
61,0.0,,UK,ECOM_29,,,,Male,,,54.76,,,,,,PayPal,,Beauty,166.18,,,,,,,,2,,2024-09-30,44104,Oliver Allen,Ecommerce
19,1.0,,France,ECOM_35,,,,Female,,,23.8,,,,,,Credit Card,,Beauty,179.18,,,,,,,,18,,2024-08-04,37516,Isabella Walker,Ecommerce
68,0.0,,Mexico,ECOM_71,,,,Male,,,96.88,,,,,,UPI,,Toys,632.02,,,,,,,,39,,2024-09-10,47683,Elijah Rodriguez,Ecommerce
54,1.0,,France,ECOM_78,,,,Female,,,47.6,,,,,,Cash on Delivery,,Sports,519.06,,,,,,,,53,,2024-09-05,47952,Emma Lewis,Ecommerce
25,0.0,,India,ECOM_8,,,,Female,,,36.96,,,,,,PayPal,,Sports,937.84,,,,,,,,49,,2025-02-15,29207,Olivia Allen,Ecommerce
61,0.0,,India,ECOM_85,,,,Female,,,43.48,,,,,,Cash on Delivery,,Sports,236.25,,,,,,,,20,,2023-08-09,27236,Isabella Allen,Ecommerce
49,1.0,,Canada,ECOM_17,,,,Female,,,79.78,,,,,,PayPal,,Clothing,447.99,,,,,,,,69,,2023-11-11,41760,Olivia Harris,Ecommerce
62,1.0,,Mexico,ECOM_39,,,,Male,,,40.76,,,,,,UPI,,Books,829.71,,,,,,,,43,,2023-12-06,32746,Noah Walker,Ecommerce
54,0.0,,Canada,ECOM_27,,,,Female,,,23.85,,,,,,Credit Card,,Home & Kitchen,452.92,,,,,,,,11,,2024-10-28,6993,Emma White,Ecommerce
56,1.0,,UK,ECOM_86,,,,Male,,,79.25,,,,,,UPI,,Beauty,343.4,,,,,,,,37,,2024-06-02,38211,James Walker,Ecommerce
61,1.0,,USA,ECOM_24,,,,Female,,,39.11,,,,,,Credit Card,,Beauty,431.41,,,,,,,,63,,2023-06-10,45232,Sophia Walker,Ecommerce
42,0.0,,Mexico,ECOM_25,,,,Female,,,71.07,,,,,,Net Banking,,Toys,711.91,,,,,,,,21,,2024-06-03,36144,Sophia Lewis,Ecommerce
26,1.0,,Brazil,ECOM_18,,,,Male,,,20.78,,,,,,Cash on Delivery,,Clothing,324.5,,,,,,,,6,,2023-04-05,112,Noah Lewis,Ecommerce
34,1.0,,Australia,ECOM_78,,,,Female,,,83.08,,,,,,Net Banking,,Clothing,484.79,,,,,,,,45,,2023-05-23,27423,Emma Lewis,Ecommerce
27,1.0,,Canada,ECOM_39,,,,Male,,,93.2,,,,,,UPI,,Sports,140.77,,,,,,,,65,,2025-01-01,20207,Noah Walker,Ecommerce
57,1.0,,UK,ECOM_9,,,,Male,,,24.3,,,,,,PayPal,,Home & Kitchen,919.18,,,,,,,,35,,2025-02-10,34739,Liam Harris,Ecommerce
41,1.0,,India,ECOM_79,,,,Male,,,73.47,,,,,,Cash on Delivery,,Clothing,985.27,,,,,,,,16,,2024-10-12,1882,Elijah Allen,Ecommerce
46,0.0,,UK,ECOM_7,,,,Male,,,30.02,,,,,,Cash on Delivery,,Electronics,398.45,,,,,,,,46,,2024-04-24,29912,Oliver Clark,Ecommerce
65,1.0,,France,ECOM_90,,,,Male,,,24.26,,,,,,Cash on Delivery,,Beauty,873.32,,,,,,,,9,,2024-04-27,21740,Elijah Hall,Ecommerce
45,1.0,,Japan,ECOM_41,,,,Male,,,104.1,,,,,,Debit Card,,Grocery,53.95,,,,,,,,20,,2024-02-09,1966,Liam Hall,Ecommerce
25,0.0,,Australia,ECOM_42,,,,Male,,,36.45,,,,,,Debit Card,,Beauty,324.93,,,,,,,,37,,2023-05-13,5198,Noah Clark,Ecommerce
38,1.0,,USA,ECOM_28,,,,Male,,,102.18,,,,,,Credit Card,,Clothing,647.22,,,,,,,,13,,2024-12-08,10482,Liam Thompson,Ecommerce
